Normal,20,0.0252500000000001
Normal,100,0.010499999999999897
Cauchy,20,0.15075000000000008
Cauchy,100,0.1559899999999998
Laplace,20,0.07224999999999974
Laplace,100,0.06604
Poisson,20,0.02420000000000007
Poisson,100,0.010859999999999915
Uniform,20,0.0032000000000000006
Uniform,100,0.0
